id	user_id	issuance_date	return_date	actual_return_date	body	percent
1402	1490	08.09.2021	22.09.2021	23.09.2021	500	217.5
1403	1655	08.09.2021	22.09.2021	26.10.2021	3000	2790
1404	1692	08.09.2021	22.09.2021	23.09.2021	1500	652.5
1405	2173	08.09.2021	22.09.2021		2000	10230
1406	2258	08.09.2021	22.09.2021		4000	20460
1407	659	09.09.2021	23.09.2021	25.09.2021	4000	1800
1408	1692	09.09.2021	23.09.2021	18.11.2021	4500	5670
1409	1694	09.09.2021	23.09.2021		4000	20400
1410	1946	09.09.2021	23.09.2021		1500	7650
1411	2235	09.09.2021	23.09.2021	27.10.2021	2500	2325
1412	2264	09.09.2021	23.09.2021	09.11.2021	1500	1687.5
1413	155	10.09.2021	24.09.2021	15.10.2021	4000	2940
1414	494	10.09.2021	24.09.2021	31.10.2021	4000	3900
1415	517	10.09.2021	24.09.2021	10.11.2021	2500	2812.5
1416	653	10.09.2021	24.09.2021	15.10.2021	4500	3307.5
1417	720	10.09.2021	24.09.2021	20.10.2021	2500	2025
1418	888	10.09.2021	24.09.2021	14.09.2021	1500	630
1419	1475	10.09.2021	24.09.2021	28.11.2021	4000	5580
1420	1825	10.09.2021	24.09.2021		500	2542.5
1421	2063	10.09.2021	24.09.2021	14.10.2021	1500	1080
1422	2209	10.09.2021	24.09.2021		500	2542.5
1423	2235	10.09.2021	24.09.2021	13.10.2021	5000	3525
1424	2266	10.09.2021	24.09.2021	01.10.2021	1500	787.5
1425	1422	11.09.2021	25.09.2021	26.09.2021	3000	1305
1426	1752	11.09.2021	25.09.2021	19.09.2021	1000	420
1427	1771	11.09.2021	25.09.2021	30.11.2021	2000	2820
1428	1853	11.09.2021	25.09.2021	30.11.2021	5000	7050
1429	2110	11.09.2021	25.09.2021	15.09.2021	4500	1890
1430	2189	11.09.2021	25.09.2021	29.11.2021	500	697.5
1431	812	12.09.2021	26.09.2021	09.10.2021	4000	2460
1432	1348	12.09.2021	26.09.2021	24.09.2021	2500	1050
1433	1503	12.09.2021	26.09.2021	16.09.2021	500	210
1434	1635	12.09.2021	26.09.2021		2500	12637.5
1435	1741	12.09.2021	26.09.2021	29.09.2021	1500	697.5
1436	1923	12.09.2021	26.09.2021		3500	17692.5
1437	2147	12.09.2021	26.09.2021	11.11.2021	2000	2220
1438	2222	12.09.2021	26.09.2021	07.10.2021	3000	1755
1439	677	13.09.2021	27.09.2021	05.11.2021	500	502.5
1440	1835	13.09.2021	27.09.2021	10.10.2021	1000	615
1441	2141	13.09.2021	27.09.2021	13.09.2021	1000	420
1442	2255	13.09.2021	27.09.2021	22.09.2021	4500	1890
1443	613	14.09.2021	28.09.2021		4500	22612.5
1444	689	14.09.2021	28.09.2021	26.09.2021	1000	420
1445	1525	14.09.2021	28.09.2021	11.11.2021	2000	2160
1446	1707	14.09.2021	28.09.2021	16.11.2021	500	577.5
1447	1889	14.09.2021	28.09.2021		3000	15075
1448	2049	14.09.2021	28.09.2021	05.10.2021	500	262.5
1449	2200	14.09.2021	28.09.2021	26.10.2021	3500	2940
1450	2267	14.09.2021	28.09.2021	18.10.2021	1500	1080
1451	2305	14.09.2021	28.09.2021	17.09.2021	5000	2100
1452	94	15.09.2021	29.09.2021		2000	10020
1453	119	15.09.2021	29.09.2021	01.11.2021	2500	2287.5
1454	821	15.09.2021	29.09.2021	03.10.2021	1500	720
1455	1559	15.09.2021	29.09.2021		1500	7515
1456	1633	15.09.2021	29.09.2021	22.09.2021	1000	420
1457	1668	15.09.2021	29.09.2021	16.09.2021	2000	840
1458	1693	15.09.2021	29.09.2021	23.11.2021	3000	3735
1459	1812	15.09.2021	29.09.2021	07.10.2021	1000	540
1460	2043	15.09.2021	29.09.2021	11.11.2021	3500	3727.5
1461	2045	15.09.2021	29.09.2021	25.09.2021	5000	2100
1462	2136	15.09.2021	29.09.2021	14.11.2021	5000	5550
1463	2256	15.09.2021	29.09.2021	20.11.2021	1000	1200
1464	2301	15.09.2021	29.09.2021	15.09.2021	1000	420
1465	74	16.09.2021	30.09.2021	30.10.2021	3000	2610
1466	628	16.09.2021	30.09.2021	20.09.2021	1000	420
1467	662	16.09.2021	30.09.2021	20.09.2021	3000	1260
1468	708	16.09.2021	30.09.2021	03.11.2021	3500	3255
1469	1470	16.09.2021	30.09.2021	29.09.2021	2500	1050
1470	2017	16.09.2021	30.09.2021		4000	19980
1471	2266	16.09.2021	30.09.2021	04.10.2021	500	240
1472	2278	16.09.2021	30.09.2021	17.11.2021	2000	2280
1473	2302	16.09.2021	30.09.2021	19.10.2021	2000	1410
1474	114	17.09.2021	01.10.2021	07.10.2021	1000	510
1475	427	17.09.2021	01.10.2021	12.10.2021	1000	585
1476	746	17.09.2021	01.10.2021	19.09.2021	4000	1680
1477	772	17.09.2021	01.10.2021	06.11.2021	3500	3360
1478	780	17.09.2021	01.10.2021	23.10.2021	2000	1500
1479	1540	17.09.2021	01.10.2021	10.10.2021	1500	832.5
1480	1740	17.09.2021	01.10.2021	24.11.2021	1000	1230
1481	1964	17.09.2021	01.10.2021		4500	22410
1482	2291	17.09.2021	01.10.2021	14.10.2021	3500	2152.5
1483	228	18.09.2021	02.10.2021	09.10.2021	2500	1312.5
1484	1487	18.09.2021	02.10.2021	22.11.2021	4500	5332.5
1485	1824	18.09.2021	02.10.2021	07.11.2021	4500	4320
1486	1867	18.09.2021	02.10.2021	22.09.2021	4500	1890
1487	2178	18.09.2021	02.10.2021	03.11.2021	1500	1350
1488	2242	18.09.2021	02.10.2021	20.10.2021	5000	3450
1489	2313	18.09.2021	02.10.2021	29.10.2021	3500	2887.5
1490	1477	19.09.2021	03.10.2021	27.11.2021	3000	3735
1491	2105	19.09.2021	03.10.2021	23.11.2021	1000	1185
1492	2165	19.09.2021	03.10.2021	28.11.2021	3500	4410
1493	2185	19.09.2021	03.10.2021	10.11.2021	2000	1980
1494	2302	19.09.2021	03.10.2021	25.11.2021	1000	1215
1495	1400	20.09.2021	04.10.2021	16.10.2021	1500	900
1496	1696	20.09.2021	04.10.2021	25.11.2021	2500	3000
1497	1738	20.09.2021	04.10.2021	29.09.2021	1500	630
1498	2123	20.09.2021	04.10.2021	06.11.2021	3000	2745
1499	2163	20.09.2021	04.10.2021		2500	12337.5
1500	2251	20.09.2021	04.10.2021	21.09.2021	1000	420
1501	2271	20.09.2021	04.10.2021	03.11.2021	1500	1305
1502	2290	20.09.2021	04.10.2021		4000	19740
1503	2309	20.09.2021	04.10.2021		3500	17272.5
1504	2311	20.09.2021	04.10.2021		3000	14805
1505	2322	20.09.2021	04.10.2021		5000	24675
1506	674	21.09.2021	05.10.2021	01.10.2021	1000	420
1507	710	21.09.2021	05.10.2021	24.09.2021	3500	1470
1508	803	21.09.2021	05.10.2021	31.10.2021	2000	1620
1509	1425	21.09.2021	05.10.2021	05.10.2021	2500	1050
1510	1492	21.09.2021	05.10.2021	06.11.2021	1000	900
1511	1546	21.09.2021	05.10.2021	24.10.2021	4000	2820
1512	1760	21.09.2021	05.10.2021	24.10.2021	5000	3525
1513	2106	21.09.2021	05.10.2021	05.10.2021	3000	1260
1514	2135	21.09.2021	05.10.2021		5000	24600
1515	2151	21.09.2021	05.10.2021	22.09.2021	1500	630
1516	220	22.09.2021	06.10.2021	29.11.2021	3500	4305
1517	508	22.09.2021	06.10.2021	24.09.2021	3000	1260
1518	543	22.09.2021	06.10.2021	11.10.2021	1000	495
1519	932	22.09.2021	06.10.2021	23.09.2021	2500	1050
1520	948	22.09.2021	06.10.2021	18.11.2021	5000	5325
1521	954	22.09.2021	06.10.2021	15.11.2021	3500	3570
1522	963	22.09.2021	06.10.2021	26.11.2021	1500	1777.5
1523	1412	22.09.2021	06.10.2021	28.09.2021	4000	1680
1524	1476	22.09.2021	06.10.2021	28.09.2021	500	210
1525	1917	22.09.2021	06.10.2021	25.10.2021	3500	2467.5
1526	1933	22.09.2021	06.10.2021	25.09.2021	2000	840
1527	2139	22.09.2021	06.10.2021	20.11.2021	4000	4380
1528	22	23.09.2021	07.10.2021	26.10.2021	4500	3172.5
1529	53	23.09.2021	07.10.2021	29.09.2021	4500	1890
1530	102	23.09.2021	07.10.2021	29.10.2021	4500	3375
1531	478	23.09.2021	07.10.2021	25.09.2021	3000	1260
1532	904	23.09.2021	07.10.2021	25.11.2021	4000	4620
1533	2002	23.09.2021	07.10.2021	24.09.2021	1500	630
1534	2302	23.09.2021	07.10.2021	21.11.2021	4500	4927.5
1535	2314	23.09.2021	07.10.2021	25.09.2021	1500	630
1536	373	24.09.2021	08.10.2021	14.11.2021	2500	2437.5
1537	636	24.09.2021	08.10.2021	10.10.2021	3500	1575
1538	1348	24.09.2021	08.10.2021	29.09.2021	4000	1680
1539	1370	24.09.2021	08.10.2021	17.11.2021	1500	1530
1540	1402	24.09.2021	08.10.2021	10.11.2021	2000	1830
1541	1504	24.09.2021	08.10.2021	27.09.2021	4500	1890
1542	1854	24.09.2021	08.10.2021		4000	19500
1543	2052	24.09.2021	08.10.2021	28.11.2021	2000	2370
1544	2076	24.09.2021	08.10.2021	09.11.2021	2000	1800
1545	2086	24.09.2021	08.10.2021	23.10.2021	1000	645
1546	2122	24.09.2021	08.10.2021	11.10.2021	4000	1860
1547	2137	24.09.2021	08.10.2021	31.10.2021	500	382.5
1548	2305	24.09.2021	08.10.2021		3500	17062.5
1549	2342	24.09.2021	08.10.2021	04.10.2021	2000	840
1550	2345	24.09.2021	08.10.2021	16.11.2021	2000	2010
1551	2345	24.09.2021	08.10.2021	25.10.2021	1000	675
1552	365	25.09.2021	09.10.2021		1000	4860
1553	892	25.09.2021	09.10.2021		3000	14580
1554	1995	25.09.2021	09.10.2021	25.09.2021	4000	1680
1555	2100	25.09.2021	09.10.2021	08.10.2021	1500	630
1556	2170	25.09.2021	09.10.2021	17.11.2021	2500	2512.5
1557	2296	25.09.2021	09.10.2021	04.10.2021	5000	2100
1558	2342	25.09.2021	09.10.2021	20.11.2021	5000	5250
1559	841	26.09.2021	10.10.2021	30.10.2021	4000	2880
1560	1540	26.09.2021	10.10.2021	27.11.2021	3500	3990
1561	1702	26.09.2021	10.10.2021	26.09.2021	3500	1470
1562	1996	26.09.2021	10.10.2021		2500	12112.5
1563	2018	26.09.2021	10.10.2021	21.10.2021	2000	1170
1564	2147	26.09.2021	10.10.2021	14.11.2021	4000	3780
1565	2151	26.09.2021	10.10.2021	26.09.2021	3500	1470
1566	2165	26.09.2021	10.10.2021	29.09.2021	2000	840
1567	2221	26.09.2021	10.10.2021		5000	24225
1568	2312	26.09.2021	10.10.2021	22.10.2021	5000	3000
1569	2314	26.09.2021	10.10.2021	29.09.2021	4500	1890
1570	849	27.09.2021	11.10.2021	27.09.2021	4000	1680
1571	881	27.09.2021	11.10.2021	29.09.2021	4500	1890
1572	1464	27.09.2021	11.10.2021	31.10.2021	2000	1440
1573	1537	27.09.2021	11.10.2021	27.09.2021	1500	630
1574	1999	27.09.2021	11.10.2021	16.11.2021	3000	2880
1575	2031	27.09.2021	11.10.2021	29.09.2021	1500	630
1576	2062	27.09.2021	11.10.2021	22.11.2021	3000	3150
1577	2193	27.09.2021	11.10.2021	17.10.2021	2500	1275
1578	2214	27.09.2021	11.10.2021		4500	21735
1579	2250	27.09.2021	11.10.2021	26.11.2021	500	555
1580	2253	27.09.2021	11.10.2021		5000	24150
1581	2288	27.09.2021	11.10.2021		4500	21735
1582	2293	27.09.2021	11.10.2021		2500	12075
1583	2338	27.09.2021	11.10.2021	27.09.2021	500	210
1584	780	28.09.2021	12.10.2021	29.09.2021	1000	420
1585	1693	28.09.2021	12.10.2021	22.10.2021	5000	2850
1586	1760	28.09.2021	12.10.2021	27.10.2021	500	322.5
1587	1896	28.09.2021	12.10.2021		1000	4815
1588	2007	28.09.2021	12.10.2021	29.09.2021	2500	1050
1589	2270	28.09.2021	12.10.2021	12.11.2021	2000	1770
1590	2324	28.09.2021	12.10.2021	03.11.2021	5000	3750
1591	274	29.09.2021	13.10.2021	18.10.2021	1500	742.5
1592	504	29.09.2021	13.10.2021	18.11.2021	4000	3840
1593	572	29.09.2021	13.10.2021	29.09.2021	3000	1260
1594	680	29.09.2021	13.10.2021	03.10.2021	500	210
1595	924	29.09.2021	13.10.2021	24.10.2021	4500	2632.5
1596	957	29.09.2021	13.10.2021	07.11.2021	1000	795
1597	1653	29.09.2021	13.10.2021	29.09.2021	500	210
1598	1986	29.09.2021	13.10.2021	28.11.2021	2000	2220
1599	2201	29.09.2021	13.10.2021	07.11.2021	1000	795
1600	2257	29.09.2021	13.10.2021	17.11.2021	3500	3307.5
1601	2286	29.09.2021	13.10.2021	29.09.2021	2000	840
1602	2299	29.09.2021	13.10.2021	19.11.2021	3500	3412.5
1603	2331	29.09.2021	13.10.2021		5000	24000
1604	331	30.09.2021	14.10.2021	07.11.2021	3500	2730
1605	489	30.09.2021	14.10.2021	06.10.2021	1500	630
1606	867	30.09.2021	14.10.2021	27.10.2021	1000	615
1607	1357	30.09.2021	14.10.2021	04.11.2021	3000	2205
1608	1368	30.09.2021	14.10.2021	30.09.2021	4500	1890
1609	1557	30.09.2021	14.10.2021	08.11.2021	3500	2782.5
1610	1798	30.09.2021	14.10.2021	01.11.2021	5000	3450
1611	1806	30.09.2021	14.10.2021	07.10.2021	4500	1890
1612	1858	30.09.2021	14.10.2021	30.09.2021	1000	420
1613	2184	30.09.2021	14.10.2021	30.09.2021	5000	2100
1614	2360	30.09.2021	14.10.2021	30.09.2021	4500	1890
1615	2364	30.09.2021	14.10.2021	30.09.2021	3000	1260
1616	2364	30.09.2021	14.10.2021	30.09.2021	5000	2100
1617	591	01.10.2021	15.10.2021	21.11.2021	3500	3412.5
1618	1388	01.10.2021	15.10.2021	06.11.2021	4000	3000
1619	1432	01.10.2021	15.10.2021	18.10.2021	500	232.5
1620	1554	01.10.2021	15.10.2021	10.10.2021	2000	840
1621	1896	01.10.2021	15.10.2021		3000	14310
1622	1935	01.10.2021	15.10.2021	16.11.2021	2500	2250
1623	2143	01.10.2021	15.10.2021	01.11.2021	500	337.5
1624	2200	01.10.2021	15.10.2021	29.11.2021	4000	4380
1625	140	02.10.2021	16.10.2021	19.11.2021	2000	1860
1626	850	02.10.2021	16.10.2021	16.10.2021	500	210
1627	898	02.10.2021	16.10.2021	19.10.2021	2500	1162.5
1628	947	02.10.2021	16.10.2021		3000	14265
1629	1647	02.10.2021	16.10.2021	12.10.2021	500	210
1630	2348	02.10.2021	16.10.2021	13.10.2021	4500	1890
1631	2376	02.10.2021	16.10.2021	12.11.2021	3500	2887.5
1632	223	03.10.2021	17.10.2021	22.10.2021	5000	2475
1633	672	03.10.2021	17.10.2021	13.10.2021	1500	630
1634	808	03.10.2021	17.10.2021	08.11.2021	3500	2625
1635	892	03.10.2021	17.10.2021	17.11.2021	1500	1327.5
1636	1401	03.10.2021	17.10.2021		2000	9480
1637	1587	03.10.2021	17.10.2021	06.10.2021	3000	1260
1638	1604	03.10.2021	17.10.2021	09.11.2021	3000	2295
1639	1629	03.10.2021	17.10.2021	10.11.2021	1500	1170
1640	2160	03.10.2021	17.10.2021	24.11.2021	4500	4455
1641	1594	04.10.2021	18.10.2021		3500	16537.5
1642	1746	04.10.2021	18.10.2021		4000	18900
1643	1951	04.10.2021	18.10.2021	10.11.2021	2500	1912.5
1644	1992	04.10.2021	18.10.2021	07.11.2021	4500	3240
1645	2026	04.10.2021	18.10.2021	29.10.2021	3000	1755
1646	2152	04.10.2021	18.10.2021	01.11.2021	1500	945
1647	2225	04.10.2021	18.10.2021	12.10.2021	5000	2100
1648	2337	04.10.2021	18.10.2021	22.11.2021	3000	2835
1649	2366	04.10.2021	18.10.2021	25.10.2021	4000	2100
1650	961	05.10.2021	19.10.2021	07.11.2021	3000	2115
1651	2034	05.10.2021	19.10.2021	14.11.2021	2500	2025
1652	2352	05.10.2021	19.10.2021	10.11.2021	1500	1125
1653	2375	05.10.2021	19.10.2021	16.10.2021	2000	840
1654	2378	05.10.2021	19.10.2021	28.10.2021	500	277.5
1655	335	06.10.2021	20.10.2021	09.11.2021	4000	2880
1656	550	06.10.2021	20.10.2021	21.10.2021	1000	435
1657	877	06.10.2021	20.10.2021	13.10.2021	2000	840
1658	1574	06.10.2021	20.10.2021	18.11.2021	2500	2137.5
1659	1656	06.10.2021	20.10.2021	19.11.2021	2500	2175
1660	2236	06.10.2021	20.10.2021	17.10.2021	3000	1260
1661	2311	06.10.2021	20.10.2021	13.10.2021	1500	630
1662	2331	06.10.2021	20.10.2021	29.10.2021	4500	2497.5
1663	2367	06.10.2021	20.10.2021	04.11.2021	2000	1290
1664	67	07.10.2021	21.10.2021		500	2340
1665	303	07.10.2021	21.10.2021	29.10.2021	1500	810
1666	490	07.10.2021	21.10.2021	30.10.2021	3500	1942.5
1667	553	07.10.2021	21.10.2021	05.11.2021	500	322.5
1668	837	07.10.2021	21.10.2021	28.10.2021	1500	787.5
1669	987	07.10.2021	21.10.2021	12.11.2021	5000	3750
1670	1387	07.10.2021	21.10.2021	23.11.2021	4500	4117.5
1671	1489	07.10.2021	21.10.2021	06.11.2021	2500	1650
1672	2159	07.10.2021	21.10.2021	04.11.2021	3000	1890
1673	2189	07.10.2021	21.10.2021	12.11.2021	2000	1500
1674	2353	07.10.2021	21.10.2021	16.10.2021	5000	2100
1675	2380	07.10.2021	21.10.2021	18.10.2021	5000	2100
1676	302	08.10.2021	22.10.2021	24.11.2021	4000	3660
1677	470	08.10.2021	22.10.2021		3500	16327.5
1678	559	08.10.2021	22.10.2021	07.11.2021	3500	2310
1679	824	08.10.2021	22.10.2021	13.11.2021	500	375
1680	870	08.10.2021	22.10.2021	25.11.2021	1000	930
1681	968	08.10.2021	22.10.2021	25.10.2021	2500	1162.5
1682	1016	08.10.2021	22.10.2021	09.10.2021	5000	2100
1683	1448	08.10.2021	22.10.2021	06.11.2021	3500	2257.5
1684	1627	08.10.2021	22.10.2021	28.10.2021	4500	2295
1685	1765	08.10.2021	22.10.2021	02.11.2021	2500	1462.5
1686	1857	08.10.2021	22.10.2021	14.10.2021	500	210
1687	1903	08.10.2021	22.10.2021	30.11.2021	500	502.5
1688	2314	08.10.2021	22.10.2021	22.10.2021	1500	630
1689	2340	08.10.2021	22.10.2021	09.10.2021	5000	2100
1690	10	09.10.2021	23.10.2021	28.11.2021	1000	960
1691	616	09.10.2021	23.10.2021	05.11.2021	1500	922.5
1692	801	09.10.2021	23.10.2021	04.11.2021	1000	600
1693	820	09.10.2021	23.10.2021	02.11.2021	1500	855
1694	926	09.10.2021	23.10.2021	03.11.2021	500	292.5
1695	1423	09.10.2021	23.10.2021	01.11.2021	500	277.5
1696	1712	09.10.2021	23.10.2021		5000	23250
1697	1780	09.10.2021	23.10.2021	16.10.2021	5000	2100
1698	1969	09.10.2021	23.10.2021	28.11.2021	1500	1440
1699	2071	09.10.2021	23.10.2021	24.10.2021	5000	2175
1700	2082	09.10.2021	23.10.2021	20.11.2021	1000	840
1701	2181	09.10.2021	23.10.2021	10.10.2021	2500	1050
1702	2208	09.10.2021	23.10.2021	30.10.2021	500	262.5
1703	2261	09.10.2021	23.10.2021	11.10.2021	5000	2100
1704	867	10.10.2021	24.10.2021	12.11.2021	500	352.5
1705	892	10.10.2021	24.10.2021	05.11.2021	4500	2700
1706	928	10.10.2021	24.10.2021	11.10.2021	3000	1260
1707	959	10.10.2021	24.10.2021	01.11.2021	3000	1620
1708	1423	10.10.2021	24.10.2021	27.11.2021	1000	930
1709	1617	10.10.2021	24.10.2021	01.11.2021	500	270
1710	1619	10.10.2021	24.10.2021		2500	11587.5
1711	1637	10.10.2021	24.10.2021	18.11.2021	1000	795
1712	1681	10.10.2021	24.10.2021	15.10.2021	4500	1890
1713	2165	10.10.2021	24.10.2021		3500	16222.5
1714	2226	10.10.2021	24.10.2021	13.11.2021	3500	2520
1715	2248	10.10.2021	24.10.2021	24.10.2021	2500	1050
1716	2278	10.10.2021	24.10.2021	21.11.2021	500	420
1717	2358	10.10.2021	24.10.2021	15.10.2021	4000	1680
1718	2387	10.10.2021	24.10.2021	24.10.2021	4000	1680
1719	635	11.10.2021	25.10.2021	30.10.2021	5000	2475
1720	1028	11.10.2021	25.10.2021	25.11.2021	1500	1327.5
1721	1803	11.10.2021	25.10.2021		4000	18480
1722	1841	11.10.2021	25.10.2021	18.11.2021	4000	3120
1723	2326	11.10.2021	25.10.2021	10.11.2021	2500	1650
1724	10	12.10.2021	26.10.2021	16.11.2021	3000	2205
1725	114	12.10.2021	26.10.2021	30.10.2021	3000	1440
1726	267	12.10.2021	26.10.2021	21.10.2021	4000	1680
1727	1406	12.10.2021	26.10.2021	22.11.2021	1500	1237.5
1728	1449	12.10.2021	26.10.2021	02.11.2021	4000	2100
1729	1487	12.10.2021	26.10.2021	15.10.2021	500	210
1730	1564	12.10.2021	26.10.2021	30.10.2021	2000	960
1731	1968	12.10.2021	26.10.2021		3500	16117.5
1732	2147	12.10.2021	26.10.2021	14.10.2021	5000	2100
1733	2255	12.10.2021	26.10.2021	30.10.2021	3000	1440
1734	2331	12.10.2021	26.10.2021	15.10.2021	2500	1050
1735	2396	12.10.2021	26.10.2021	29.10.2021	2000	930
1736	194	13.10.2021	27.10.2021	12.11.2021	3500	2310
1737	402	13.10.2021	27.10.2021	26.10.2021	1000	420
1738	594	13.10.2021	27.10.2021	25.11.2021	5000	4275
1739	670	13.10.2021	27.10.2021	26.10.2021	1000	420
1740	893	13.10.2021	27.10.2021	30.10.2021	4500	2092.5
1741	1017	13.10.2021	27.10.2021	30.10.2021	3000	1395
1742	1554	13.10.2021	27.10.2021	16.10.2021	4000	1680
1743	1646	13.10.2021	27.10.2021	18.11.2021	4000	3000
1744	1647	13.10.2021	27.10.2021	25.10.2021	1000	420
1745	2047	13.10.2021	27.10.2021	15.11.2021	5000	3525
1746	2090	13.10.2021	27.10.2021		4500	20655
1747	2096	13.10.2021	27.10.2021		1500	6885
1748	2244	13.10.2021	27.10.2021		1500	6885
1749	2292	13.10.2021	27.10.2021	28.10.2021	4500	1957.5
1750	2376	13.10.2021	27.10.2021	15.10.2021	4000	1680
1751	2412	13.10.2021	27.10.2021	29.10.2021	5000	2250
1752	2415	13.10.2021	27.10.2021	23.11.2021	1000	825
1753	2416	13.10.2021	27.10.2021	18.11.2021	1500	1125
1754	546	14.10.2021	28.10.2021	08.11.2021	3000	1755
1755	596	14.10.2021	28.10.2021	12.11.2021	500	322.5
1756	896	14.10.2021	28.10.2021	22.10.2021	4500	1890
1757	1021	14.10.2021	28.10.2021	28.11.2021	5000	4425
1758	1946	14.10.2021	28.10.2021	29.10.2021	3500	1522.5
1759	1966	14.10.2021	28.10.2021	10.11.2021	3000	1845
1760	2120	14.10.2021	28.10.2021	25.11.2021	5000	4200
1761	2134	14.10.2021	28.10.2021	23.10.2021	1500	630
1762	2144	14.10.2021	28.10.2021	30.10.2021	2000	900
1763	2147	14.10.2021	28.10.2021	17.10.2021	5000	2100
1764	2387	14.10.2021	28.10.2021	25.10.2021	2000	840
1765	2388	14.10.2021	28.10.2021	16.10.2021	1000	420
1766	2405	14.10.2021	28.10.2021	23.10.2021	1000	420
1767	257	15.10.2021	29.10.2021	27.10.2021	3500	1470
1768	280	15.10.2021	29.10.2021		3000	13680
1769	939	15.10.2021	29.10.2021	22.10.2021	4000	1680
1770	1511	15.10.2021	29.10.2021	18.10.2021	2000	840
1771	1829	15.10.2021	29.10.2021	23.11.2021	2000	1590
1772	1968	15.10.2021	29.10.2021	23.10.2021	4000	1680
1773	2001	15.10.2021	29.10.2021	17.10.2021	5000	2100
1774	2129	15.10.2021	29.10.2021	27.11.2021	4000	3420
1775	2403	15.10.2021	29.10.2021	04.11.2021	3500	1785
1776	2419	15.10.2021	29.10.2021	25.10.2021	500	210
1777	108	16.10.2021	30.10.2021	27.10.2021	5000	2100
1778	301	16.10.2021	30.10.2021	29.10.2021	3000	1260
1779	630	16.10.2021	30.10.2021		500	2272.5
1780	855	16.10.2021	30.10.2021	25.10.2021	1500	630
1781	909	16.10.2021	30.10.2021	23.10.2021	500	210
1782	1021	16.10.2021	30.10.2021	10.11.2021	4500	2632.5
1783	1047	16.10.2021	30.10.2021	13.11.2021	2000	1260
1784	1945	16.10.2021	30.10.2021	16.11.2021	3500	2362.5
1785	2046	16.10.2021	30.10.2021	28.11.2021	1500	1282.5
1786	2140	16.10.2021	30.10.2021	21.10.2021	4500	1890
1787	2276	16.10.2021	30.10.2021	23.11.2021	4000	3120
1788	2411	16.10.2021	30.10.2021	27.10.2021	1500	630
1789	677	17.10.2021	31.10.2021	20.10.2021	5000	2100
1790	718	17.10.2021	31.10.2021	28.10.2021	3500	1470
1791	1005	17.10.2021	31.10.2021	06.11.2021	500	255
1792	1718	17.10.2021	31.10.2021	17.11.2021	1500	1012.5
1793	2014	17.10.2021	31.10.2021	29.11.2021	3000	2565
1794	2023	17.10.2021	31.10.2021	28.10.2021	3000	1260
1795	2039	17.10.2021	31.10.2021	29.10.2021	500	210
1796	2114	17.10.2021	31.10.2021	30.10.2021	5000	2100
1797	2280	17.10.2021	31.10.2021	24.10.2021	500	210
1798	2379	17.10.2021	31.10.2021	18.10.2021	2500	1050
1799	2392	17.10.2021	31.10.2021	26.11.2021	500	405
1800	2396	17.10.2021	31.10.2021	20.11.2021	1500	1080
1801	2399	17.10.2021	31.10.2021	24.10.2021	3500	1470
1802	2435	17.10.2021	31.10.2021	19.10.2021	5000	2100
1803	536	18.10.2021	01.11.2021	21.11.2021	4500	3240
1804	623	18.10.2021	01.11.2021	05.11.2021	3000	1440
1805	936	18.10.2021	01.11.2021	09.11.2021	1000	540
1806	1471	18.10.2021	01.11.2021	01.11.2021	4000	1680
1807	1535	18.10.2021	01.11.2021	08.11.2021	5000	2625
1808	1830	18.10.2021	01.11.2021	20.10.2021	1500	630
1809	1892	18.10.2021	01.11.2021	20.10.2021	1500	630
1810	2039	18.10.2021	01.11.2021	30.10.2021	4500	1890
1811	2212	18.10.2021	01.11.2021	23.10.2021	1500	630
1812	2367	18.10.2021	01.11.2021	24.10.2021	1000	420
1813	2425	18.10.2021	01.11.2021	06.11.2021	4500	2227.5
1814	256	19.10.2021	02.11.2021	23.10.2021	4000	1680
1815	659	19.10.2021	02.11.2021	23.10.2021	5000	2100
1816	1000	19.10.2021	02.11.2021	10.11.2021	1500	810
1817	1032	19.10.2021	02.11.2021	07.11.2021	4000	1980
1818	1038	19.10.2021	02.11.2021		3000	13500
